Jabatan,Kode Unit,Judul Unit,Elemen Kompetensi,KUK
Freight Forwarder,H.52LOG00.026.2,Mengelola Pengiriman Barang Internasional,Menentukan rute internasional,biaya freight surcharge dikalkulasi.
Freight Forwarder,H.52LOG00.026.2,Mengelola Pengiriman Barang Internasional,Mengurus asuransi pengiriman,nilai barang diasuransikan ditetapkan
Freight Forwarder,H.52LOG00.026.2,Mengelola Pengiriman Barang Internasional,Mengurus asuransi pengiriman,polis asuransi diterbitkan sesuai cakupan risiko
Freight Forwarder,H.52LOG00.026.2,Mengelola Pengiriman Barang Internasional,Mengurus asuransi pengiriman,dokumen asuransi disertakan bundle pengiriman.
Desainer Grafis,M.741000.001.02,Mengaplikasikan Prinsip Dasar Desain,Menentukan sumber informasi pendukung desain,sumber informasi diidentifikasi
Desainer Grafis,M.741000.001.02,Mengaplikasikan Prinsip Dasar Desain,Menentukan sumber informasi pendukung desain,materi informasi dikumpulkan.
Desainer Grafis,M.741000.001.02,Mengaplikasikan Prinsip Dasar Desain,Menerapkan prinsip dasar desain,elemen desain diaplikasikan
Desainer Grafis,M.741000.001.02,Mengaplikasikan Prinsip Dasar Desain,Menerapkan prinsip dasar desain,"prinsip desain kesatuan, keseimbangan, diterapkan karya."
Desainer Grafis,M.741000.002.03,Mengoperasikan Perangkat Lunak Desain,Mempersiapkan perangkat lunak desain,jenis perangkat lunak dipilih sesuai kebutuhan
Desainer Grafis,M.741000.002.03,Mengoperasikan Perangkat Lunak Desain,Mempersiapkan perangkat lunak desain,perangkat lunak dijalankan sesuai prosedur.
Desainer Grafis,M.741000.002.03,Mengoperasikan Perangkat Lunak Desain,Membuat dokumen desain,fasilitas perintah software digunakan
Desainer Grafis,M.741000.002.03,Mengoperasikan Perangkat Lunak Desain,Membuat dokumen desain,objek desain dibuat dimodifikasi
Desainer Grafis,M.741000.002.03,Mengoperasikan Perangkat Lunak Desain,Membuat dokumen desain,dokumen disimpan format tepat.
Desainer Grafis,M.741000.005.02,Menyusun Background/Latar Belakang,Melakukan riset latar belakang,data teknis nonteknis dikumpulkan
Desainer Grafis,M.741000.005.02,Menyusun Background/Latar Belakang,Melakukan riset latar belakang,kompetitor target audiens dianalisis.
Desainer Grafis,M.741000.005.02,Menyusun Background/Latar Belakang,Merumuskan strategi desain,konsep visual ditetapkan
Desainer Grafis,M.741000.005.02,Menyusun Background/Latar Belakang,Merumuskan strategi desain,strategi kreatif disusun bentuk narasivisual.
Desainer Grafis,M.741000.006.01,Melaksanakan Penulisan Kreatif (Copywriting),Menciptakan ide penulisan,kata kunci diidentifikasi
Desainer Grafis,M.741000.006.01,Melaksanakan Penulisan Kreatif (Copywriting),Menciptakan ide penulisan,premis ide cerita dikembangkan.
Desainer Grafis,M.741000.006.01,Melaksanakan Penulisan Kreatif (Copywriting),Membuat draf tulisan,struktur tulisan disusun
Desainer Grafis,M.741000.006.01,Melaksanakan Penulisan Kreatif (Copywriting),Membuat draf tulisan,gaya bahasa disesuaikan media audiens.
Desainer Grafis,M.741000.007.01,Melaksanakan Penulisan Teknis (Scriptwriting),Menyusun struktur skrip,alur cerita plot ditentukan
Desainer Grafis,M.741000.007.01,Melaksanakan Penulisan Teknis (Scriptwriting),Menyusun struktur skrip,penulisan adegan dialog dilakukan teknis.
Desainer Grafis,M.741000.008.02,Menetapkan Strategi Desain,Menetapkan kriteria desain,batasan proyek diidentifikasi
Desainer Grafis,M.741000.008.02,Menetapkan Strategi Desain,Menetapkan kriteria desain,standar kualitas hasil akhir ditetapkan.
Art Director,M.741000.009.02,Mengarahkan Tim Kreatif,Memberikan arahan kreatif,brief desain dijelaskan tim
Art Director,M.741000.009.02,Mengarahkan Tim Kreatif,Memberikan arahan kreatif,moodboard referensi visual diberikan panduan.
Art Director,M.741000.009.02,Mengarahkan Tim Kreatif,Mengevaluasi hasil kerja tim,progres pekerjaan dipantau
Art Director,M.741000.009.02,Mengarahkan Tim Kreatif,Mengevaluasi hasil kerja tim,masukan revisi diberikan sesuai standar kualitas.
Project Manager,M.741000.010.01,Mengelola Proyek Desain,Melakukan perencanaan proyek,alokasi sumber daya manusia ditentukan
Project Manager,M.741000.010.01,Mengelola Proyek Desain,Melakukan perencanaan proyek,timeline milestone proyek ditetapkan.
Project Manager,M.741000.010.01,Mengelola Proyek Desain,Mengawasi jalannya proyek,komunikasi klien dijaga
Project Manager,M.741000.010.01,Mengelola Proyek Desain,Mengawasi jalannya proyek,anggaran proyek dikelola efisien.
Senior Desainer,M.741000.011.01,Menetapkan Konsep Desain,Mengembangkan ide visual,brainstorming dilakukan mencari solusi kreatif
Senior Desainer,M.741000.011.01,Menetapkan Konsep Desain,Mengembangkan ide visual,sketsa kasar thumbnail dibuat eksplorasi.
Senior Desainer,M.741000.011.01,Menetapkan Konsep Desain,Memilih konsep terbaik,alternatif konsep dinilai berdasarkan kriteria
Senior Desainer,M.741000.011.01,Menetapkan Konsep Desain,Memilih konsep terbaik,konsep final dipilih dikembangkan lebih lanjut.
Desainer Grafis,M.741000.012.01,Membuat Purwarupa (Prototyping),Menyiapkan elemen purwarupa,komponen visual disiapkan
Desainer Grafis,M.741000.012.01,Membuat Purwarupa (Prototyping),Menyiapkan elemen purwarupa,alat bahan prototyping disediakan.
Desainer Grafis,M.741000.012.01,Membuat Purwarupa (Prototyping),Menyusun model purwarupa,simulasi desain dilakukan
Desainer Grafis,M.741000.012.01,Membuat Purwarupa (Prototyping),Menyusun model purwarupa,fungsi estetika purwarupa diuji coba.
Desainer Grafis,M.741000.013.01,Mempresentasikan Karya Desain,Menyiapkan materi presentasi,portofolio dummy disiapkan
Desainer Grafis,M.741000.013.01,Mempresentasikan Karya Desain,Menyiapkan materi presentasi,narasi presentasi disusun sistematis.
Desainer Grafis,M.741000.013.01,Mempresentasikan Karya Desain,Melakukan sesi presentasi,keunggulan desain dijelaskan klien
Desainer Grafis,M.741000.013.01,Mempresentasikan Karya Desain,Melakukan sesi presentasi,tanggapan masukan klien dicatat tindak lanjut.
Data Scientist,J.62DDS00.001.1,Menentukan Objek Data,Mengidentifikasi sumber data,kebutuhan data diidentifikasi sesuai tujuan bisnis
Data Scientist,J.62DDS00.001.1,Menentukan Objek Data,Mengidentifikasi sumber data,sumber data internal eksternal dipetakan
Data Scientist,J.62DDS00.001.1,Menentukan Objek Data,Mengidentifikasi sumber data,aksesibilitas data diperiksa.
Data Scientist,J.62DDS00.001.1,Menentukan Objek Data,Menelaah karakteristik data,struktur data terstrukturtidak diidentifikasi
Data Scientist,J.62DDS00.001.1,Menentukan Objek Data,Menelaah karakteristik data,"volume, velocity, variety data dinilai"
Data Scientist,J.62DDS00.001.1,Menentukan Objek Data,Menelaah karakteristik data,format data divalidasi.
Data Scientist,J.62DDS00.002.1,Memilih Sumber Data,Mengevaluasi kualitas sumber data,kredibilitas sumber data diverifikasi
Data Scientist,J.62DDS00.002.1,Memilih Sumber Data,Mengevaluasi kualitas sumber data,relevansi data masalah dianalisis
Data Scientist,J.62DDS00.002.1,Memilih Sumber Data,Mengevaluasi kualitas sumber data,keandalan data dipastikan melalui pengecekan sampel.
Data Scientist,J.62DDS00.002.1,Memilih Sumber Data,Menetapkan sumber data terpilih,sumber data dipilih berdasarkan kriteria kualitas
Data Scientist,J.62DDS00.002.1,Memilih Sumber Data,Menetapkan sumber data terpilih,izin penggunaan data dikonfirmasi sesuai regulasi privasi.
Data Scientist,J.62DDS00.003.1,Mengumpulkan Data,Melaksanakan akuisisi data,protokol pengambilan data dijalankan
Data Scientist,J.62DDS00.003.1,Mengumpulkan Data,Melaksanakan akuisisi data,alat bantu tools pengumpulan data dioperasikan
Data Scientist,J.62DDS00.003.1,Mengumpulkan Data,Melaksanakan akuisisi data,integritas data selama proses transfer dijaga.
Data Scientist,J.62DDS00.003.1,Mengumpulkan Data,Mendokumentasikan proses koleksi,log pengumpulan data dicatat
Data Scientist,J.62DDS00.003.1,Mengumpulkan Data,Mendokumentasikan proses koleksi,metadata data dikumpulkan disusun sistematis.
Data Scientist,J.62DDS00.004.1,Menelaah Data,Melakukan inspeksi data,statistik deskriptif dasar dihitung
Data Scientist,J.62DDS00.004.1,Menelaah Data,Melakukan inspeksi data,nilai kosong missing values diidentifikasi
Data Scientist,J.62DDS00.004.1,Menelaah Data,Melakukan inspeksi data,pencilan outliers dipetakan.
Data Scientist,J.62DDS00.004.1,Menelaah Data,Memvalidasi kualitas data,konsistensi antar atribut data diperiksa
Data Scientist,J.62DDS00.004.1,Menelaah Data,Memvalidasi kualitas data,kebenaran tipe data divalidasi sesuai skema.
Data Scientist,J.62DDS00.005.1,Membersihkan Data,Menangani data yang tidak lengkap,strategi imputasi penghapusan missing value ditentukan
Data Scientist,J.62DDS00.005.1,Membersihkan Data,Menangani data yang tidak lengkap,proses pembersihan dijalankan sesuai parameter teknis.
Data Scientist,J.62DDS00.005.1,Membersihkan Data,Menormalisasi format data,duplikasi data dihapus
Data Scientist,J.62DDS00.005.1,Membersihkan Data,Menormalisasi format data,format penulisan diseragamkan standarisasi
Data Scientist,J.62DDS00.005.1,Membersihkan Data,Menormalisasi format data,data sudah bersih disimpan repositori antara.
Data Scientist,J.62DDS00.006.1,Mengonstruksi Data,Melakukan transformasi data,feature engineering dilakukan membuat atribut baru
Data Scientist,J.62DDS00.006.1,Mengonstruksi Data,Melakukan transformasi data,scaling encoding diterapkan fitur kategorikal.
Data Scientist,J.62DDS00.006.1,Mengonstruksi Data,Menyiapkan dataset final,data diintegrasikan berbagai sumber
Data Scientist,J.62DDS00.006.1,Mengonstruksi Data,Menyiapkan dataset final,dataset dibagi menjadi data latih train data uji test.
Data Scientist,J.62DDS00.007.1,Membangun Model,Memilih algoritma pemodelan,algoritma sesuai regresiklasifikasiklaster dipilih
Data Scientist,J.62DDS00.007.1,Membangun Model,Memilih algoritma pemodelan,library framework pemodelan disiapkan.
Data Scientist,J.62DDS00.007.1,Membangun Model,Melatih model data,hyperparameter diatur sesuai skenario
Data Scientist,J.62DDS00.007.1,Membangun Model,Melatih model data,proses training dijalankan menggunakan data latih
Data Scientist,J.62DDS00.007.1,Membangun Model,Melatih model data,model awal dihasilkan.
Data Scientist,J.62DDS00.008.1,Mengevaluasi Hasil Pemodelan,Mengukur performa model,metrik evaluasi akurasiprecisionrecallrmse dihitung
Data Scientist,J.62DDS00.008.1,Mengevaluasi Hasil Pemodelan,Mengukur performa model,confusion matrix kurva validasi dianalisis.
Data Scientist,J.62DDS00.008.1,Mengevaluasi Hasil Pemodelan,Melakukan validasi model,model diuji menggunakan data uji test set
Data Scientist,J.62DDS00.008.1,Mengevaluasi Hasil Pemodelan,Melakukan validasi model,fenomena overfitting underfitting diidentifikasi
Data Scientist,J.62DDS00.008.1,Mengevaluasi Hasil Pemodelan,Melakukan validasi model,perbandingan antar model dilakukan memilih terbaik.
Data Scientist,J.62DDS00.009.1,Mengomunikasikan Hasil,Membuat visualisasi data,grafik dashboard interaktif disusun
Data Scientist,J.62DDS00.009.1,Mengomunikasikan Hasil,Membuat visualisasi data,pesan utama hasil analisis divisualisasikan mudah dipahami.
Data Scientist,J.62DDS00.009.1,Mengomunikasikan Hasil,Menyampaikan temuan kepada stakeholder,laporan presentasi disusun sesuai profil audiens
Data Scientist,J.62DDS00.009.1,Mengomunikasikan Hasil,Menyampaikan temuan kepada stakeholder,rekomendasi bisnis diberikan berdasarkan hasil pemodelan.
Data Scientist,J.62DDS00.010.1,Membuat Laporan Akhir,Menyusun dokumentasi teknis,metodologi digunakan dicatat detail
Data Scientist,J.62DDS00.010.1,Membuat Laporan Akhir,Menyusun dokumentasi teknis,arsitektur model spesifikasi hardwaresoftware didokumentasikan.
Data Scientist,J.62DDS00.010.1,Membuat Laporan Akhir,Memfinalisasi laporan proyek,executive summary dibuat manajemen
Data Scientist,J.62DDS00.010.1,Membuat Laporan Akhir,Memfinalisasi laporan proyek,laporan akhir diserahkan sesuai prosedur administrasi organisasi.
Data Analyst,M.70DAN00.001.1,Mengidentifikasi Masalah Bisnis,Menentukan kebutuhan bisnis,masalah bisnis diidentifikasi
Data Analyst,M.70DAN00.001.1,Mengidentifikasi Masalah Bisnis,Menentukan kebutuhan bisnis,tujuan bisnis ditentukan
Data Analyst,M.70DAN00.001.1,Mengidentifikasi Masalah Bisnis,Menentukan kebutuhan bisnis,kriteria keberhasilan analisis ditetapkan.
Data Analyst,M.70DAN00.001.1,Mengidentifikasi Masalah Bisnis,Menentukan ruang lingkup analisis,batasan analisis ditentukan
Data Analyst,M.70DAN00.001.1,Mengidentifikasi Masalah Bisnis,Menentukan ruang lingkup analisis,pemangku kepentingan diidentifikasi
Data Analyst,M.70DAN00.001.1,Mengidentifikasi Masalah Bisnis,Menentukan ruang lingkup analisis,rencana kerja analisis disusun.
Data Analyst,M.70DAN00.002.1,Menentukan Kebutuhan Data,Mengidentifikasi sumber data,jenis data dibutuhkan diidentifikasi
Data Analyst,M.70DAN00.002.1,Menentukan Kebutuhan Data,Mengidentifikasi sumber data,sumber data potensial dipetakan
Data Analyst,M.70DAN00.002.1,Menentukan Kebutuhan Data,Mengidentifikasi sumber data,metode perolehan data ditentukan.
Data Analyst,M.70DAN00.002.1,Menentukan Kebutuhan Data,Menyusun spesifikasi data,format data ditentukan
Data Analyst,M.70DAN00.002.1,Menentukan Kebutuhan Data,Menyusun spesifikasi data,struktur data didefinisikan
Data Analyst,M.70DAN00.002.1,Menentukan Kebutuhan Data,Menyusun spesifikasi data,standar kualitas data ditetapkan.
Data Analyst,M.70DAN00.003.1,Mengumpulkan Data,Melakukan akuisisi data,data dikumpulkan sumber primersekunder
Data Analyst,M.70DAN00.003.1,Mengumpulkan Data,Melakukan akuisisi data,alat pengumpulan data digunakan sesuai prosedur
Data Analyst,M.70DAN00.003.1,Mengumpulkan Data,Melakukan akuisisi data,integritas data selama pengumpulan dijaga.
Data Analyst,M.70DAN00.004.1,Menelaah Data,Melakukan eksplorasi data,karakteristik data diidentifikasi
Data Analyst,M.70DAN00.004.1,Menelaah Data,Melakukan eksplorasi data,ringkasan statistik data dihitung
Data Analyst,M.70DAN00.004.1,Menelaah Data,Melakukan eksplorasi data,pola data awal diidentifikasi.
Data Analyst,M.70DAN00.005.1,Membersihkan Data,Menangani kesalahan data,data duplikat dihapus
Data Analyst,M.70DAN00.005.1,Membersihkan Data,Menangani kesalahan data,data hilang missing values ditangani
Data Analyst,M.70DAN00.005.1,Membersihkan Data,Menangani kesalahan data,ketidakkonsistenan data diperbaiki.
Data Analyst,M.70DAN00.006.1,Mengonstruksi Data,Melakukan transformasi data,format data disesuaikan
Data Analyst,M.70DAN00.006.1,Mengonstruksi Data,Melakukan transformasi data,penggabungan data merging dilakukan
Data Analyst,M.70DAN00.006.1,Mengonstruksi Data,Melakukan transformasi data,feature engineering dasar dilakukan.
Data Analyst,M.70DAN00.007.1,Menganalisis Data Menggunakan Statistik,Menerapkan metode statistik,metode statistik relevan dipilih
Data Analyst,M.70DAN00.007.1,Menganalisis Data Menggunakan Statistik,Menerapkan metode statistik,uji hipotesis korelasi dilakukan
Data Analyst,M.70DAN00.007.1,Menganalisis Data Menggunakan Statistik,Menerapkan metode statistik,hasil statistik diinterpretasikan.
Data Analyst,M.70DAN00.008.1,Menganalisis Data Menggunakan Alat Pemodelan,Membangun model analitik,algoritma pemodelan dipilih
Data Analyst,M.70DAN00.008.1,Menganalisis Data Menggunakan Alat Pemodelan,Membangun model analitik,model dikembangkan menggunakan tool analitik
Data Analyst,M.70DAN00.008.1,Menganalisis Data Menggunakan Alat Pemodelan,Membangun model analitik,validitas model diuji.
Data Analyst,M.70DAN00.009.1,Mengevaluasi Hasil Analisis,Melakukan validasi hasil,hasil analisis dibandingkan tujuan bisnis
Data Analyst,M.70DAN00.009.1,Mengevaluasi Hasil Analisis,Melakukan validasi hasil,signifikansi hasil dievaluasi
Data Analyst,M.70DAN00.009.1,Mengevaluasi Hasil Analisis,Melakukan validasi hasil,rekomendasi disusun berdasarkan hasil evaluasi.
Data Analyst,M.70DAN00.010.1,Melakukan Visualisasi Data,Merancang visualisasi,jenis grafik tepat dipilih
Data Analyst,M.70DAN00.010.1,Melakukan Visualisasi Data,Merancang visualisasi,desain visualisasi dibuat informatif
Data Analyst,M.70DAN00.010.1,Melakukan Visualisasi Data,Merancang visualisasi,interaktivitas visualisasi perlu disiapkan.
Data Analyst,M.70DAN00.010.1,Melakukan Visualisasi Data,Mengomunikasikan insight,narasi data storytelling disusun
Data Analyst,M.70DAN00.010.1,Melakukan Visualisasi Data,Mengomunikasikan insight,visualisasi dipresentasikan pemangku kepentingan.
Data Analyst,M.70DAN00.011.1,Membuat Laporan Hasil Analisis,Menyusun draf laporan,struktur laporan ditentukan
Data Analyst,M.70DAN00.011.1,Membuat Laporan Hasil Analisis,Menyusun draf laporan,temuan utama dituangkan teks
Data Analyst,M.70DAN00.011.1,Membuat Laporan Hasil Analisis,Menyusun draf laporan,lampiran data teknis disiapkan.
Data Analyst,M.70DAN00.012.1,Mengelola Keamanan dan Privasi Data,Menerapkan proteksi data,akses data dibatasi sesuai kewenangan
Data Analyst,M.70DAN00.012.1,Mengelola Keamanan dan Privasi Data,Menerapkan proteksi data,teknik anonimisasi data diterapkan data sensitif.
Data Analyst,M.70DAN00.013.1,Melakukan Penjaminan Kualitas Analisis,Memeriksa proses analisis,tahapan analisis diverifikasi
Data Analyst,M.70DAN00.013.1,Melakukan Penjaminan Kualitas Analisis,Memeriksa proses analisis,dokumentasi kode metodologi diperiksa.
Data Analyst,M.70DAN00.014.1,Memberikan Dukungan Pengambilan Keputusan,Menyajikan opsi keputusan,berbagai skenario hasil analisis disajikan
Data Analyst,M.70DAN00.014.1,Memberikan Dukungan Pengambilan Keputusan,Menyajikan opsi keputusan,risiko peluang setiap opsi dijelaskan.
Data Analyst,M.70DAN00.008.1,Menganalisis Data Menggunakan Alat Pemodelan,Mengoptimasi model,parameter model disesuaikan tuning
Data Analyst,M.70DAN00.008.1,Menganalisis Data Menggunakan Alat Pemodelan,Mengoptimasi model,perbandingan akurasi antar model dilakukan.
Data Analyst,M.70DAN00.005.1,Membersihkan Data,Mendokumentasikan pembersihan,langkahlangkah pembersihan dicatat
Data Analyst,M.70DAN00.005.1,Membersihkan Data,Mendokumentasikan pembersihan,alasan penghapusan perubahan data diberikan transparan.
Data Analyst,M.70DAN00.009.1,Mengevaluasi Hasil Analisis,Menelaah dampak bisnis,perkiraan dampak finansial operasional dihitung
Data Analyst,M.70DAN00.009.1,Mengevaluasi Hasil Analisis,Menelaah dampak bisnis,hambatan implementasi hasil analisis dipetakan.
